"report_date","target_end_date","location_name","ICUbed_mean","ICUbed_lower","ICUbed_upper"
2020-04-29,2020-03-22,"New York",683.945,678,690.5
2020-04-29,2020-03-23,"New York",1011.342,1004.5,1018.5
2020-04-29,2020-03-24,"New York",1193.986,1186,1202.0125
2020-04-29,2020-03-25,"New York",1434.409,1425.5,1443.5
2020-04-29,2020-03-26,"New York",1770.5045,1759.4875,1781.0125
2020-04-29,2020-03-27,"New York",2227.7795,2216,2239
2020-04-29,2020-03-28,"New York",2510.5865,2498,2523.5125
2020-04-29,2020-03-29,"New York",2977.1165,2962.5,2992
2020-04-29,2020-03-30,"New York",3647.806,3631.5,3665
2020-04-29,2020-03-31,"New York",3886.295,3868.5,3904
2020-04-29,2020-04-01,"New York",4250.1065,4230,4270.5
2020-04-29,2020-04-02,"New York",4728.6595,4707.4875,4752
2020-04-29,2020-04-03,"New York",5338.667,5316,5362.5
2020-04-29,2020-04-04,"New York",5613.58,5589.5,5638
2020-04-29,2020-04-05,"New York",5659.6385,5635,5686
2020-04-29,2020-04-06,"New York",6137.802,6109.9875,6167.5
2020-04-29,2020-04-07,"New York",6373.578,6344.4875,6402.5125
2020-04-29,2020-04-08,"New York",6225.3165,6196.5,6256.5
2020-04-29,2020-04-09,"New York",6234.8365,6204.5,6268.5125
2020-04-29,2020-04-10,"New York",6190.813,6160.9875,6223.5125
2020-04-29,2020-04-11,"New York",6133.092,6102,6165.5125
2020-04-29,2020-04-12,"New York",5730.8845,5696.475,5764.5125
2020-04-29,2020-04-13,"New York",5321.338,5285.475,5354.5
2020-04-29,2020-04-14,"New York",5404.156,5368,5438.0125
2020-04-29,2020-04-15,"New York",4981.1965,4947.9875,5014.5
2020-04-29,2020-04-16,"New York",4627.011,4591.4875,4658.5125
2020-04-29,2020-04-17,"New York",4412.17,4376.9875,4445.5
2020-04-29,2020-04-18,"New York",4463.04,4428,4497.5
2020-04-29,2020-04-19,"New York",4473.3535,4439,4507.0125
2020-04-29,2020-04-20,"New York",4008.2385,3975.5,4041.5125
2020-04-29,2020-04-21,"New York",3838.961,3805.5,3872.5125
2020-04-29,2020-04-22,"New York",3651.589,3620.5,3684.5125
2020-04-29,2020-04-23,"New York",3364.115,3103.475,3919.775
2020-04-29,2020-04-24,"New York",2971.208,2486.4875,4035.8
2020-04-29,2020-04-25,"New York",2612.3075,1926.9875,4131.825
2020-04-29,2020-04-26,"New York",2284.6365,1419.9,4228.125
2020-04-29,2020-04-27,"New York",1994.2775,974.35,4317.525
2020-04-29,2020-04-28,"New York",1656.6,502.775,4304.625
2020-04-29,2020-04-29,"New York",1451.08,437.95,3807.0875
2020-04-29,2020-04-30,"New York",1243.5225,358.9875,3332.1625
2020-04-29,2020-05-01,"New York",1068.908,304.4875,2914.175
2020-04-29,2020-05-02,"New York",909.1205,250,2535.6375
2020-04-29,2020-05-03,"New York",768.4475,202.975,2191.85
2020-04-29,2020-05-04,"New York",639.238,156,1889.075
2020-04-29,2020-05-05,"New York",528.187,118.4875,1613.725
2020-04-29,2020-05-06,"New York",433.481,83.9875,1368.7375
2020-04-29,2020-05-07,"New York",352.967,56.9875,1154.275
2020-04-29,2020-05-08,"New York",281.4765,28.9875,971.5625
2020-04-29,2020-05-09,"New York",226.193,23,791.0625
2020-04-29,2020-05-10,"New York",180.251,17.5,635.625
2020-04-29,2020-05-11,"New York",142.728,13.5,509.075
2020-04-29,2020-05-12,"New York",112.081,10.4875,405.55
2020-04-29,2020-05-13,"New York",87.3275,7.5,319.5125
2020-04-29,2020-05-14,"New York",67.531,5.9875,249.5125
2020-04-29,2020-05-15,"New York",51.7675,3.9875,193.5125
2020-04-29,2020-05-16,"New York",39.259,2.5,148
2020-04-29,2020-05-17,"New York",29.526,1,114.5
2020-04-29,2020-05-18,"New York",21.9935,0.5,86.5
2020-04-29,2020-05-19,"New York",16.2055,0,64.525
2020-04-29,2020-05-20,"New York",11.77,0,45.0624999999999
2020-04-29,2020-05-21,"New York",8.407,0,34
2020-04-29,2020-05-22,"New York",5.867,0,25.5125
2020-04-29,2020-05-23,"New York",4.039,0,18.5125
2020-04-29,2020-05-24,"New York",2.755,0,13.5
2020-04-29,2020-05-25,"New York",1.834,0,9
2020-04-29,2020-05-26,"New York",1.243,0,6.01249999999999
2020-04-29,2020-05-27,"New York",0.8175,0,4
2020-04-29,2020-05-28,"New York",0.5495,0,2.5
2020-04-29,2020-05-29,"New York",0.369,0,2
2020-04-29,2020-05-30,"New York",0.2605,0,1.5
2020-04-29,2020-05-31,"New York",0.165,0,1.5
2020-04-29,2020-06-01,"New York",0.096,0,1
2020-04-29,2020-06-02,"New York",0.0535,0,0.5
2020-04-29,2020-06-03,"New York",0.0265,0,0.5
2020-04-29,2020-06-04,"New York",0.012,0,0
2020-04-29,2020-06-05,"New York",0.0035,0,0
2020-04-29,2020-06-06,"New York",5e-04,0,0
2020-04-29,2020-06-07,"New York",0,0,0
2020-04-29,2020-06-08,"New York",0,0,0
2020-04-29,2020-06-09,"New York",0,0,0
2020-04-29,2020-06-10,"New York",0,0,0
2020-04-29,2020-06-11,"New York",0,0,0
2020-04-29,2020-06-12,"New York",0,0,0
2020-04-29,2020-06-13,"New York",0,0,0
2020-04-29,2020-06-14,"New York",0,0,0
2020-04-29,2020-06-15,"New York",0,0,0
2020-04-29,2020-06-16,"New York",0,0,0
2020-04-29,2020-06-17,"New York",0,0,0
2020-04-29,2020-06-18,"New York",0,0,0
2020-04-29,2020-06-19,"New York",0,0,0
2020-04-29,2020-06-20,"New York",0,0,0
2020-04-29,2020-06-21,"New York",0,0,0
2020-04-29,2020-06-22,"New York",0,0,0
2020-04-29,2020-06-23,"New York",0,0,0
2020-04-29,2020-06-24,"New York",0,0,0
2020-04-29,2020-06-25,"New York",0,0,0
2020-04-29,2020-06-26,"New York",0,0,0
2020-04-29,2020-06-27,"New York",0,0,0
2020-04-29,2020-06-28,"New York",0,0,0
2020-04-29,2020-06-29,"New York",0,0,0
2020-04-29,2020-06-30,"New York",0,0,0
2020-04-29,2020-07-01,"New York",0,0,0
2020-04-29,2020-07-02,"New York",0,0,0
2020-04-29,2020-07-03,"New York",0,0,0
2020-04-29,2020-07-04,"New York",0,0,0
2020-04-29,2020-07-05,"New York",0,0,0
2020-04-29,2020-07-06,"New York",0,0,0
2020-04-29,2020-07-07,"New York",0,0,0
2020-04-29,2020-07-08,"New York",0,0,0
2020-04-29,2020-07-09,"New York",0,0,0
2020-04-29,2020-07-10,"New York",0,0,0
2020-04-29,2020-07-11,"New York",0,0,0
2020-04-29,2020-07-12,"New York",0,0,0
2020-04-29,2020-07-13,"New York",0,0,0
2020-04-29,2020-07-14,"New York",0,0,0
2020-04-29,2020-07-15,"New York",0,0,0
2020-04-29,2020-07-16,"New York",0,0,0
2020-04-29,2020-07-17,"New York",0,0,0
2020-04-29,2020-07-18,"New York",0,0,0
2020-04-29,2020-07-19,"New York",0,0,0
2020-04-29,2020-07-20,"New York",0,0,0
2020-04-29,2020-07-21,"New York",0,0,0
2020-04-29,2020-07-22,"New York",0,0,0
2020-04-29,2020-07-23,"New York",0,0,0
2020-04-29,2020-07-24,"New York",0,0,0
2020-04-29,2020-07-25,"New York",0,0,0
2020-04-29,2020-07-26,"New York",0,0,0
2020-04-29,2020-07-27,"New York",0,0,0
2020-04-29,2020-07-28,"New York",0,0,0
2020-04-29,2020-07-29,"New York",0,0,0
2020-04-29,2020-07-30,"New York",0,0,0
2020-04-29,2020-07-31,"New York",0,0,0
2020-04-29,2020-08-01,"New York",0,0,0
2020-04-29,2020-08-02,"New York",0,0,0
2020-04-29,2020-08-03,"New York",0,0,0
2020-04-29,2020-08-04,"New York",0,0,0
2020-05-04,2020-03-01,"New York",0,0,0
2020-05-04,2020-03-02,"New York",0,0,0
2020-05-04,2020-03-03,"New York",0,0,0
2020-05-04,2020-03-04,"New York",0,0,0
2020-05-04,2020-03-05,"New York",0,0,0
2020-05-04,2020-03-06,"New York",0,0,0
2020-05-04,2020-03-07,"New York",0,0,0
2020-05-04,2020-03-08,"New York",0,0,0
2020-05-04,2020-03-09,"New York",0,0,0
2020-05-04,2020-03-10,"New York",12,12,12
2020-05-04,2020-03-11,"New York",18,18,18
2020-05-04,2020-03-12,"New York",27,27,27
2020-05-04,2020-03-13,"New York",41.555,41,43
2020-05-04,2020-03-14,"New York",62.8145,62,64.5
2020-05-04,2020-03-15,"New York",92.2275,91,94
2020-05-04,2020-03-16,"New York",120.894,119,123
2020-05-04,2020-03-17,"New York",169.904,168,172.5
2020-05-04,2020-03-18,"New York",233.257,230.5,236.5
2020-05-04,2020-03-19,"New York",313.137,310,317
2020-05-04,2020-03-20,"New York",414.7285,411,419
2020-05-04,2020-03-21,"New York",543.0815,538.5,548.5
2020-05-04,2020-03-22,"New York",702.4565,697,708.5
2020-05-04,2020-03-23,"New York",898.1265,891.5,905.0125
2020-05-04,2020-03-24,"New York",1132.4505,1125,1140.5
2020-05-04,2020-03-25,"New York",1408.597,1400,1417.5
2020-05-04,2020-03-26,"New York",1725.4355,1715.5,1736.0125
2020-05-04,2020-03-27,"New York",2082.321,2071.4875,2094
2020-05-04,2020-03-28,"New York",2474.864,2462,2487.5
2020-05-04,2020-03-29,"New York",2895.5495,2881.9875,2909.5
2020-05-04,2020-03-30,"New York",3335.9225,3321,3351.5
2020-05-04,2020-03-31,"New York",3784.608,3767.9875,3802
2020-05-04,2020-04-01,"New York",4228.9265,4211.4875,4248
2020-05-04,2020-04-02,"New York",4658.3985,4640,4679
2020-05-04,2020-04-03,"New York",5059.0835,5038.5,5082
2020-05-04,2020-04-04,"New York",5418.5205,5394.5,5442.5
2020-05-04,2020-04-05,"New York",5723.403,5698.9875,5749.0125
2020-05-04,2020-04-06,"New York",5963.4975,5937.475,5991.5
2020-05-04,2020-04-07,"New York",6131.076,6103,6159.5125
2020-05-04,2020-04-08,"New York",6221.326,6192,6252.5
2020-05-04,2020-04-09,"New York",6232.9165,6202.5,6265
2020-05-04,2020-04-10,"New York",6168.7905,6138,6200
2020-05-04,2020-04-11,"New York",6039.423,6006,6073.5
2020-05-04,2020-04-12,"New York",5857.3485,5822.9875,5890.5
2020-05-04,2020-04-13,"New York",5639.8305,5605.4875,5674
2020-05-04,2020-04-14,"New York",5403.9215,5368.4875,5438.5125
2020-05-04,2020-04-15,"New York",5164.688,5128,5198.5125
2020-05-04,2020-04-16,"New York",4933.58,4895.9875,4969
2020-05-04,2020-04-17,"New York",4716.1835,4680.5,4750.5125
2020-05-04,2020-04-18,"New York",4512.637,4477.9875,4547.5
2020-05-04,2020-04-19,"New York",4317.9935,4284,4352.5
2020-05-04,2020-04-20,"New York",4127.362,4095.9875,4161.5
2020-05-04,2020-04-21,"New York",3939.6255,3909,3972.5
2020-05-04,2020-04-22,"New York",3760.369,3727.9875,3793
2020-05-04,2020-04-23,"New York",3599.713,3570.475,3631
2020-05-04,2020-04-24,"New York",3469.7435,3442,3502
2020-05-04,2020-04-25,"New York",3384.644,3357,3414.0125
2020-05-04,2020-04-26,"New York",3326.7435,3275.5,3415
2020-05-04,2020-04-27,"New York",3280.6665,3191.5,3463.0125
2020-05-04,2020-04-28,"New York",3240.9315,3107.5,3524.125
2020-05-04,2020-04-29,"New York",3173.682,2974.4625,3635.75
2020-05-04,2020-04-30,"New York",3088.113,2817.5,3708.925
2020-05-04,2020-05-01,"New York",2972.7035,2626.975,3772.5375
2020-05-04,2020-05-02,"New York",2843.5595,2439.9625,3718.9125
2020-05-04,2020-05-03,"New York",2715.208,2266.475,3662.7625
2020-05-04,2020-05-04,"New York",2586.694,2090.9875,3593.55
2020-05-04,2020-05-05,"New York",2481.915,1949.4875,3496.1375
2020-05-04,2020-05-06,"New York",2380.233,1813.925,3400.7875
2020-05-04,2020-05-07,"New York",2276.9555,1672.8125,3305.675
2020-05-04,2020-05-08,"New York",2168.746,1536.4875,3214.0875
2020-05-04,2020-05-09,"New York",2056.662,1398.9375,3108.575
2020-05-04,2020-05-10,"New York",1942.3295,1275.475,2994.125
2020-05-04,2020-05-11,"New York",1826.149,1153.975,2858.5375
2020-05-04,2020-05-12,"New York",1709.153,1040.9625,2714.7
2020-05-04,2020-05-13,"New York",1596.293,937.9875,2578.0125
2020-05-04,2020-05-14,"New York",1490.7135,855.9875,2443.0125
2020-05-04,2020-05-15,"New York",1392.46,778.5,2314.5875
2020-05-04,2020-05-16,"New York",1298.291,707.8625,2189.55
2020-05-04,2020-05-17,"New York",1206.8595,639.4125,2068.5625
2020-05-04,2020-05-18,"New York",1119.2255,575.4875,1940.025
2020-05-04,2020-05-19,"New York",1036.6685,514.95,1817.0125
2020-05-04,2020-05-20,"New York",960.198,461.475,1709.1
2020-05-04,2020-05-21,"New York",889.506,411.95,1611.0375
2020-05-04,2020-05-22,"New York",825.486,371.425,1523.5125
2020-05-04,2020-05-23,"New York",767.9065,333.9625,1447.6125
2020-05-04,2020-05-24,"New York",715.2035,301.4875,1376.5625
2020-05-04,2020-05-25,"New York",665.452,273.4625,1297.1
2020-05-04,2020-05-26,"New York",617.657,247.425,1209.775
2020-05-04,2020-05-27,"New York",571.1835,222.9125,1137.2375
2020-05-04,2020-05-28,"New York",526.429,197.4375,1063.0375
2020-05-04,2020-05-29,"New York",483.8485,175.475,988.25
2020-05-04,2020-05-30,"New York",444.783,155.9875,923.75
2020-05-04,2020-05-31,"New York",409.9955,138,867.5375
2020-05-04,2020-06-01,"New York",378.9745,123.95,815
2020-05-04,2020-06-02,"New York",351.438,111.9625,765.275
2020-05-04,2020-06-03,"New York",326.235,99.5,722.5125
2020-05-04,2020-06-04,"New York",302.022,89.4875,677.0125
2020-05-04,2020-06-05,"New York",278.0455,80,634.6
2020-05-04,2020-06-06,"New York",254.222,71.4875,591.5125
2020-05-04,2020-06-07,"New York",231.094,63.9875,543.0625
2020-05-04,2020-06-08,"New York",209.248,56.5,499.05
2020-05-04,2020-06-09,"New York",189.021,49.5,454.6125
2020-05-04,2020-06-10,"New York",170.691,43.4875,415.575
2020-05-04,2020-06-11,"New York",154.51,38.4625,381.025
2020-05-04,2020-06-12,"New York",140.198,32.5,349.05
2020-05-04,2020-06-13,"New York",127.422,28.9875,319.5625
2020-05-04,2020-06-14,"New York",115.9855,25.5,296.0875
2020-05-04,2020-06-15,"New York",105.5995,22,274.5125
2020-05-04,2020-06-16,"New York",96.009,19.4875,254.5125
2020-05-04,2020-06-17,"New York",87.133,17.4875,236.5
2020-05-04,2020-06-18,"New York",79.03,14.9875,219.5125
2020-05-04,2020-06-19,"New York",71.523,12,202.5
2020-05-04,2020-06-20,"New York",64.5815,10.5,186.0125
2020-05-04,2020-06-21,"New York",58.142,9,168.5375
2020-05-04,2020-06-22,"New York",52.339,8,153.5
2020-05-04,2020-06-23,"New York",47.1415,7,138.075
2020-05-04,2020-06-24,"New York",42.4785,6.9875,124.1
2020-05-04,2020-06-25,"New York",38.3595,6,114.575
2020-05-04,2020-06-26,"New York",34.629,4.9875,107.025
2020-05-04,2020-06-27,"New York",31.274,3.5,98.0125
2020-05-04,2020-06-28,"New York",28.2775,2.5,90.0125
2020-05-04,2020-06-29,"New York",25.5245,1.5,82.5125
2020-05-04,2020-06-30,"New York",23.054,0.5,75.5125
2020-05-04,2020-07-01,"New York",20.7715,0.5,69.5125
2020-05-04,2020-07-02,"New York",18.683,0,63.05
2020-05-04,2020-07-03,"New York",16.8105,0,58.025
2020-05-04,2020-07-04,"New York",15.135,0,53.5
2020-05-04,2020-07-05,"New York",13.615,0,49.5
2020-05-04,2020-07-06,"New York",12.2445,0,45.0125
2020-05-04,2020-07-07,"New York",11,0,42.5
2020-05-04,2020-07-08,"New York",9.879,0,38.5
2020-05-04,2020-07-09,"New York",8.864,0,35
2020-05-04,2020-07-10,"New York",7.9345,0,32
2020-05-04,2020-07-11,"New York",7.091,0,29.025
2020-05-04,2020-07-12,"New York",6.3185,0,27.025
2020-05-04,2020-07-13,"New York",5.6035,0,25.5
2020-05-04,2020-07-14,"New York",4.9705,0,24
2020-05-04,2020-07-15,"New York",4.3995,0,20.5
2020-05-04,2020-07-16,"New York",3.894,0,19.0125
2020-05-04,2020-07-17,"New York",3.4285,0,17.5
2020-05-04,2020-07-18,"New York",3.034,0,16.5
2020-05-04,2020-07-19,"New York",2.6515,0,15.0125
2020-05-04,2020-07-20,"New York",2.338,0,14
2020-05-04,2020-07-21,"New York",2.0585,0,12.5125
2020-05-04,2020-07-22,"New York",1.7835,0,11.5
2020-05-04,2020-07-23,"New York",1.543,0,10.5
2020-05-04,2020-07-24,"New York",1.318,0,9.01249999999999
2020-05-04,2020-07-25,"New York",1.133,0,8.01249999999999
2020-05-04,2020-07-26,"New York",0.9625,0,8
2020-05-04,2020-07-27,"New York",0.828,0,7.5
2020-05-04,2020-07-28,"New York",0.712,0,7.5
2020-05-04,2020-07-29,"New York",0.609,0,7
2020-05-04,2020-07-30,"New York",0.532,0,7
2020-05-04,2020-07-31,"New York",0.417,0,5.5
2020-05-04,2020-08-01,"New York",0.324,0,5
2020-05-04,2020-08-02,"New York",0.235,0,3.5
2020-05-04,2020-08-03,"New York",0.1605,0,2.5
2020-05-04,2020-08-04,"New York",0.1025,0,1.5
2020-05-04,2020-08-05,"New York",0.05,0,0.5
2020-05-04,2020-08-06,"New York",0.0385,0,0.5
2020-05-04,2020-08-07,"New York",0.031,0,0.5
2020-05-04,2020-08-08,"New York",0.023,0,0.5
2020-05-04,2020-08-09,"New York",0.016,0,0
2020-05-04,2020-08-10,"New York",0.0125,0,0
2020-05-04,2020-08-11,"New York",0.009,0,0
2020-05-04,2020-08-12,"New York",0.007,0,0
2020-05-04,2020-08-13,"New York",0.005,0,0
2020-05-04,2020-08-14,"New York",0.0015,0,0
2020-05-04,2020-08-15,"New York",0,0,0
2020-05-04,2020-08-16,"New York",0,0,0
2020-05-04,2020-08-17,"New York",0,0,0
2020-05-04,2020-08-18,"New York",0,0,0
2020-05-04,2020-08-19,"New York",0,0,0
2020-05-04,2020-08-20,"New York",0,0,0
2020-05-04,2020-08-21,"New York",0,0,0
2020-05-04,2020-08-22,"New York",0,0,0
2020-05-04,2020-08-23,"New York",0,0,0
2020-05-04,2020-08-24,"New York",0,0,0
2020-05-10,2020-03-01,"New York",0,0,0
2020-05-10,2020-03-02,"New York",0,0,0
2020-05-10,2020-03-03,"New York",0,0,0
2020-05-10,2020-03-04,"New York",0,0,0
2020-05-10,2020-03-05,"New York",0,0,0
2020-05-10,2020-03-06,"New York",0,0,0
2020-05-10,2020-03-07,"New York",0,0,0
2020-05-10,2020-03-08,"New York",0,0,0
2020-05-10,2020-03-09,"New York",1,1,1
2020-05-10,2020-03-10,"New York",6,6,6
2020-05-10,2020-03-11,"New York",11,11,11
2020-05-10,2020-03-12,"New York",20.0445,20,20.5
2020-05-10,2020-03-13,"New York",35.2755,35,36.5
2020-05-10,2020-03-14,"New York",57.495,57,59
2020-05-10,2020-03-15,"New York",86.8885,86,88.5
2020-05-10,2020-03-16,"New York",121.6245,120,123.5
2020-05-10,2020-03-17,"New York",169.692,167.5,172.0125
2020-05-10,2020-03-18,"New York",229.144,226.5,232.5
2020-05-10,2020-03-19,"New York",303.9845,300.5,308
2020-05-10,2020-03-20,"New York",399.4795,395.5,404.0125
2020-05-10,2020-03-21,"New York",521.6595,517,527
2020-05-10,2020-03-22,"New York",676.853,671,683.0125
2020-05-10,2020-03-23,"New York",869.2275,862.5,876
2020-05-10,2020-03-24,"New York",1104.3075,1097,1112
2020-05-10,2020-03-25,"New York",1383.2305,1374.9875,1392.5
2020-05-10,2020-03-26,"New York",1705.264,1695.9875,1715.5125
2020-05-10,2020-03-27,"New York",2069.984,2058.5,2082
2020-05-10,2020-03-28,"New York",2472.2835,2460,2486
2020-05-10,2020-03-29,"New York",2903.603,2889,2918.5
2020-05-10,2020-03-30,"New York",3352.1685,3335.9875,3369
2020-05-10,2020-03-31,"New York",3804.8775,3786.5,3824.025
2020-05-10,2020-04-01,"New York",4249.757,4229.5,4269.5
2020-05-10,2020-04-02,"New York",4673.172,4651,4695
2020-05-10,2020-04-03,"New York",5065.062,5041.5,5088.5
2020-05-10,2020-04-04,"New York",5413.7135,5389.4875,5439
2020-05-10,2020-04-05,"New York",5709.523,5684,5735.5
2020-05-10,2020-04-06,"New York",5943.9325,5917.975,5971.5125
2020-05-10,2020-04-07,"New York",6109.6455,6081.9875,6139.025
2020-05-10,2020-04-08,"New York",6201.534,6172.9875,6232.525
2020-05-10,2020-04-09,"New York",6217.1855,6186.5,6250
2020-05-10,2020-04-10,"New York",6159.353,6129,6192.5
2020-05-10,2020-04-11,"New York",6035.4765,6004.9875,6068.525
2020-05-10,2020-04-12,"New York",5856.213,5824,5890
2020-05-10,2020-04-13,"New York",5639.3185,5606.9875,5674.5125
2020-05-10,2020-04-14,"New York",5401.15,5368.475,5438.525
2020-05-10,2020-04-15,"New York",5158.1945,5123.475,5194.5
2020-05-10,2020-04-16,"New York",4923.2615,4890.4875,4959.5125
2020-05-10,2020-04-17,"New York",4703.79,4670,4740.0125
2020-05-10,2020-04-18,"New York",4501.312,4467,4538.0125
2020-05-10,2020-04-19,"New York",4310.525,4276.9875,4345.0125
2020-05-10,2020-04-20,"New York",4127.166,4094.9875,4163
2020-05-10,2020-04-21,"New York",3945.774,3914.975,3979.0125
2020-05-10,2020-04-22,"New York",3765.6785,3734.5,3797
2020-05-10,2020-04-23,"New York",3591.148,3560.4875,3622.5
2020-05-10,2020-04-24,"New York",3426.27,3397,3457.0125
2020-05-10,2020-04-25,"New York",3278.67,3249.9875,3306.0125
2020-05-10,2020-04-26,"New York",3144.243,3116.4875,3171.5125
2020-05-10,2020-04-27,"New York",3022.7935,2995.5,3050.5
2020-05-10,2020-04-28,"New York",2916.4525,2889.4875,2944.5125
2020-05-10,2020-04-29,"New York",2818.1345,2791.4875,2845.0125
2020-05-10,2020-04-30,"New York",2735,2709.5,2761.5
2020-05-10,2020-05-01,"New York",2665.7655,2640.4875,2693
2020-05-10,2020-05-02,"New York",2603.1405,2577.5,2630.5
2020-05-10,2020-05-03,"New York",2543.645,2496.9875,2618.0125
2020-05-10,2020-05-04,"New York",2468.6965,2381.9875,2618.5625
2020-05-10,2020-05-05,"New York",2376.493,2245.5,2602.05
2020-05-10,2020-05-06,"New York",2273.409,2090.5,2579.525
2020-05-10,2020-05-07,"New York",2152.51,1921.975,2535.5875
2020-05-10,2020-05-08,"New York",2025.9145,1745.975,2487.0125
2020-05-10,2020-05-09,"New York",1897.0895,1602.475,2364.6125
2020-05-10,2020-05-10,"New York",1782.284,1481.5,2259.6625
2020-05-10,2020-05-11,"New York",1684.8625,1384.5,2155.125
2020-05-10,2020-05-12,"New York",1589.0795,1290.9875,2048.625
2020-05-10,2020-05-13,"New York",1494.714,1200.5,1945.5375
2020-05-10,2020-05-14,"New York",1401.697,1109.5,1846.0375
2020-05-10,2020-05-15,"New York",1312.643,1018.975,1750.075
2020-05-10,2020-05-16,"New York",1227.965,930.4875,1656.65
2020-05-10,2020-05-17,"New York",1148.75,854.35,1571.6375
2020-05-10,2020-05-18,"New York",1074.8795,777.475,1497.6125
2020-05-10,2020-05-19,"New York",1006.846,714.4625,1421.05
2020-05-10,2020-05-20,"New York",946.483,655,1350.1625
2020-05-10,2020-05-21,"New York",892.62,607.4625,1283.225
2020-05-10,2020-05-22,"New York",839.797,563.5,1228.525
2020-05-10,2020-05-23,"New York",787.329,521.475,1162.5125
2020-05-10,2020-05-24,"New York",736.301,477.9875,1105.525
2020-05-10,2020-05-25,"New York",687.3095,436.9875,1046.1125
2020-05-10,2020-05-26,"New York",641.709,397.5,991.0125
2020-05-10,2020-05-27,"New York",594.665,361.4625,927.5
2020-05-10,2020-05-28,"New York",550.991,327.975,869.5125
2020-05-10,2020-05-29,"New York",510.251,298,818.55
2020-05-10,2020-05-30,"New York",474.029,269.5,773
2020-05-10,2020-05-31,"New York",441.5685,243.9875,740.05
2020-05-10,2020-06-01,"New York",410.88,220.9875,697.5875
2020-05-10,2020-06-02,"New York",383.361,199,662.5
2020-05-10,2020-06-03,"New York",359.0765,182,628.025
2020-05-10,2020-06-04,"New York",334.769,166.9875,593.5
2020-05-10,2020-06-05,"New York",309.0605,150.475,552.0625
2020-05-10,2020-06-06,"New York",283.8075,134.9875,512.5125
2020-05-10,2020-06-07,"New York",259.5325,120,479.0125
2020-05-10,2020-06-08,"New York",236.698,105.4875,443.0125
2020-05-10,2020-06-09,"New York",214.218,94.9875,405.525
2020-05-10,2020-06-10,"New York",194.8325,82.4875,375.5375
2020-05-10,2020-06-11,"New York",181.294,72.9875,351.0125
2020-05-10,2020-06-12,"New York",166.1005,64,329
2020-05-10,2020-06-13,"New York",152.1635,57.4875,304.0125
2020-05-10,2020-06-14,"New York",139.954,50.5,283.025
2020-05-10,2020-06-15,"New York",128.6155,45.4875,264.525
2020-05-10,2020-06-16,"New York",118.1325,40,246.5125
2020-05-10,2020-06-17,"New York",104.532,35,228.525
2020-05-10,2020-06-18,"New York",95.9215,30.4875,210.05
2020-05-10,2020-06-19,"New York",86.701,27,194.0375
2020-05-10,2020-06-20,"New York",79.093,23.975,179.5625
2020-05-10,2020-06-21,"New York",71.9545,20.5,167.5
2020-05-10,2020-06-22,"New York",65.3395,17.9875,154.525
2020-05-10,2020-06-23,"New York",59.2475,15.5,143.5125
2020-05-10,2020-06-24,"New York",52.5115,13.5,132.5375
2020-05-10,2020-06-25,"New York",47.692,11.5,121.0625
2020-05-10,2020-06-26,"New York",43.592,10,113.5125
2020-05-10,2020-06-27,"New York",39.523,8.9875,106
2020-05-10,2020-06-28,"New York",35.9415,7.5,97.0125
2020-05-10,2020-06-29,"New York",32.689,7,89.525
2020-05-10,2020-06-30,"New York",29.714,6.5,83.5
2020-05-10,2020-07-01,"New York",27.0045,5.5,77.5125
2020-05-10,2020-07-02,"New York",23.9275,4.5,71.0375
2020-05-10,2020-07-03,"New York",21.6625,3.4875,67.025
2020-05-10,2020-07-04,"New York",19.5095,2,60.0375
2020-05-10,2020-07-05,"New York",17.6415,1.4875,56.025
2020-05-10,2020-07-06,"New York",15.9525,0.5,52.0125
2020-05-10,2020-07-07,"New York",14.491,0,47.5125
2020-05-10,2020-07-08,"New York",13.156,0,43.05
2020-05-10,2020-07-09,"New York",11.937,0,40.0375
2020-05-10,2020-07-10,"New York",10.789,0,37.525
2020-05-10,2020-07-11,"New York",9.691,0,35.025
2020-05-10,2020-07-12,"New York",8.7045,0,32.025
2020-05-10,2020-07-13,"New York",7.7975,0,29.5
2020-05-10,2020-07-14,"New York",6.988,0,27
2020-05-10,2020-07-15,"New York",6.2345,0,25.0125
2020-05-10,2020-07-16,"New York",7.4695,0,24
2020-05-10,2020-07-17,"New York",6.863,0,22
2020-05-10,2020-07-18,"New York",6.2935,0,20
2020-05-10,2020-07-19,"New York",5.8645,0,18.5125
2020-05-10,2020-07-20,"New York",5.3925,0,17.0125
2020-05-10,2020-07-21,"New York",4.969,0,15.5
2020-05-10,2020-07-22,"New York",2.6975,0,14.5
2020-05-10,2020-07-23,"New York",2.3815,0,13.5125
2020-05-10,2020-07-24,"New York",2.0985,0,12.5
2020-05-10,2020-07-25,"New York",1.849,0,11.5
2020-05-10,2020-07-26,"New York",1.6245,0,10
2020-05-10,2020-07-27,"New York",1.419,0,8.52499999999998
2020-05-10,2020-07-28,"New York",1.1505,0,7.01249999999999
2020-05-10,2020-07-29,"New York",0.9075,0,5.51249999999999
2020-05-10,2020-07-30,"New York",0.696,0,4.5
2020-05-10,2020-07-31,"New York",0.504,0,3.5
2020-05-10,2020-08-01,"New York",0.254,0,2
2020-05-10,2020-08-02,"New York",0.114,0,1
2020-05-10,2020-08-03,"New York",0.094,0,1
